store_name,region,cluster,cluster_bool,urban_rural,entropy
8f4e80ac-36c0-42ca-aa43-a1f6eb7d3a1a,Syddanmark,2,In-Cluster Store,Urban,0.8018821905484207
5cac643b-154d-4e81-8e49-0fde5cca79e7,Nordjylland,-1,Isolated Store,Rural,0.8137024583142173
e9df712b-2a8c-4a89-bc82-fc467277435f,Midtjylland,-1,Isolated Store,Rural,0.8137020498283848
93314bfc-8ab5-4763-873f-e32f34d85af2,Syddanmark,-1,Isolated Store,Rural,0.8347404423683455
287be12a-741b-407f-ba4a-0a2c1238ec50,Nordjylland,0,In-Cluster Store,Urban,0.8002883217784443
aa1f5b85-0a6a-47d8-8c90-d98bd48d45ba,Syddanmark,-1,Isolated Store,Urban,0.8089433778898056
3f9a1a12-c210-4e7f-876c-f78e15cc9105,Syddanmark,-1,Isolated Store,Rural,0.8148723893300258
43fe0899-d4e6-40a4-b9ac-d32c6ae15f8e,Midtjylland,1,In-Cluster Store,Urban,0.8008372967593809
32765af8-0caa-4403-8d1c-594395216b89,Midtjylland,1,In-Cluster Store,Urban,0.8321664282639517
630ab4f0-24d3-45a0-b51d-b50613dac71a,Syddanmark,1,In-Cluster Store,Urban,0.8352045974690757
ab7f5bec-7ee9-46bf-9b34-bbc9b3ac5c80,Nordjylland,0,In-Cluster Store,Rural,0.8161764919033108
70bd812b-1bda-432a-bd9e-0024d3ee06f5,Syddanmark,1,In-Cluster Store,Urban,0.8367334182386754
e4ae1d5f-58de-4d5d-95b5-c36d683327e3,Syddanmark,-1,Isolated Store,Rural,0.8136558778849748
5618c487-6719-4c86-8a49-64bb59bbb880,Nordjylland,-1,Isolated Store,Rural,0.8447826338716868
78c129a0-6273-475f-9640-cec700f11948,Midtjylland,1,In-Cluster Store,Urban,0.7645652976472164
5929ece2-5665-49d1-a759-7d29507f7d9f,Syddanmark,-1,Isolated Store,Rural,0.8283480560954389
6f9372d6-d1e4-41a3-8188-676ed1a1ddb5,Syddanmark,-1,Isolated Store,Rural,0.8128066799996796
2784b144-8dc4-4963-8fa0-b6b564467544,Midtjylland,-1,Isolated Store,Rural,0.810751451843564
c4cd9331-1892-472d-9a53-4758cef2d348,Syddanmark,2,In-Cluster Store,Urban,0.8039369706533807
8b27d688-86c0-4f1b-8a09-0e4f5e336062,Midtjylland,1,In-Cluster Store,Urban,0.831032671912083
e0c7a7f3-9d3e-46b3-8d98-e303ed0849b4,Syddanmark,-1,Isolated Store,Rural,0.8352901187933196
12ef5187-8280-4593-be23-87dadb4fa85f,Midtjylland,-1,Isolated Store,Rural,0.8014564410308516
270e2835-85f7-4452-8bc3-6f936ec2794e,Syddanmark,1,In-Cluster Store,Urban,0.8311693886393499
1b160fb3-dc13-4142-ad7f-ed0c943b33e7,Syddanmark,2,In-Cluster Store,Urban,0.7886834021011716
12430e71-3120-40f0-96d0-e9f2d936ff87,Nordjylland,0,In-Cluster Store,Rural,0.8010971352747662
80bf47ae-31b9-464b-a6b6-2b3927bc37cc,Nordjylland,-1,Isolated Store,Rural,0.807981790532027
f184220d-0621-48eb-8f34-0c8c843b3764,Midtjylland,1,In-Cluster Store,Urban,0.8262360553087481
28cd4569-01e6-4c5b-a612-1af1e588650e,Midtjylland,-1,Isolated Store,Rural,0.7992138437786533
d79a8bed-979f-4689-a8ca-8c203d39a4e6,Midtjylland,-1,Isolated Store,Rural,0.8485077613221137
3e259e05-fc26-424a-a503-5f06f357d169,Syddanmark,2,In-Cluster Store,Rural,0.8066748924844744
3e029c56-e57a-47d2-b054-eb14292b4665,Hovedstaden,4,In-Cluster Store,Urban,0.7649849097269386
0e7e2810-a62d-4cae-ac39-7938188cc0d6,Hovedstaden,4,In-Cluster Store,Urban,0.7987545163762764
cf6ebdd4-c54f-4f40-bf92-a2c635617719,Hovedstaden,4,In-Cluster Store,Urban,0.8025376786599703
75bf0949-0fe2-4e83-8e85-e71d98844f0f,Hovedstaden,4,In-Cluster Store,Urban,0.7927298018233059
683d62ae-1aae-4878-b345-b99ec5cdf541,Hovedstaden,4,In-Cluster Store,Urban,0.7638952980924193
6b0c387c-67b3-4a1f-bb5f-c63dfd9218a6,Hovedstaden,4,In-Cluster Store,Urban,0.8055330121439417
1d692e16-0ff9-4b3f-938e-1a755682fbcd,Hovedstaden,4,In-Cluster Store,Urban,0.7965236581260431
1b60951d-d8a0-4316-8c2a-f409ce96118b,Sjælland,4,In-Cluster Store,Urban,0.8322344576583117
5e08422f-adaf-4109-bfd7-b36f3f6009d5,Hovedstaden,4,In-Cluster Store,Urban,0.7941518282878733
d8ffba6d-7540-4387-9701-33ced9b8446e,Hovedstaden,4,In-Cluster Store,Urban,0.8326645589108814
90fbc97f-35a8-4a24-a88f-a25451cf736b,Hovedstaden,4,In-Cluster Store,Urban,0.8013670814909096
01dd4e7f-6fe3-4be8-867c-7f2b379b6d2d,Hovedstaden,4,In-Cluster Store,Urban,0.764493887630433
1b948f26-d987-4547-83ab-274d55f1f330,Sjælland,-1,Isolated Store,Rural,0.8359988080406808
1ea61b5f-aa8c-432c-8cb8-b63df6a72fc9,Hovedstaden,4,In-Cluster Store,Urban,0.83032242133103
decd8b10-dfc3-4082-90ed-2a219a52c8ca,Hovedstaden,4,In-Cluster Store,Urban,0.7609290554288799
c0a65570-c3a2-47cf-8116-6a1bedff45a7,Sjælland,4,In-Cluster Store,Urban,0.8181923752158763
9e4ab9b7-c816-4251-a1ae-76a2c2fe5c19,Hovedstaden,4,In-Cluster Store,Urban,0.8035577094944959
3bb5b0b9-3ebc-44b0-9189-c99b3560b3ee,Sjælland,4,In-Cluster Store,Rural,0.8174072951273242
40388fb2-588c-4166-8517-986c75372c95,Sjælland,-1,Isolated Store,Rural,0.8434507450078285
45900cca-84aa-447a-a10b-95f021135e55,Hovedstaden,4,In-Cluster Store,Urban,0.7479978280480666
118d8c5b-221f-47ff-96ea-39a5ee601290,Hovedstaden,4,In-Cluster Store,Urban,0.804732706655332
7f14a7b7-43da-4ed7-a2c2-69ae173e0d1f,Hovedstaden,4,In-Cluster Store,Urban,0.8071473325641603
df192b7d-efcc-4514-af0e-0afd76e7ac96,Sjælland,-1,Isolated Store,Urban,0.7972158609566942
88036bbd-d2ce-43c0-a99a-e30914175c08,Hovedstaden,4,In-Cluster Store,Urban,0.7952028831523825
c49043ed-04eb-4b2a-b8a9-935da4c65bbf,Hovedstaden,4,In-Cluster Store,Urban,0.7816768848901082
e98ce884-e2fa-47d7-9cf9-d78d0fc2aa88,Sjælland,4,In-Cluster Store,Urban,0.8080912800374914
ee335758-0a59-4915-a93a-b30d83f351aa,Sjælland,-1,Isolated Store,Rural,0.79491080681508
04c0ea22-a54b-4f14-a10f-e16eb2d68d38,Hovedstaden,4,In-Cluster Store,Urban,0.7872548574998828
e005b409-9ea7-4506-a444-07f419b6ee5e,Hovedstaden,4,In-Cluster Store,Urban,0.7637984000808313
2c08133b-b956-4c51-b2ef-6e4e4bce865a,Hovedstaden,4,In-Cluster Store,Urban,0.8094118150347873
8b7eb697-d505-431f-ad89-835d324cf2e7,Hovedstaden,4,In-Cluster Store,Urban,0.7965943672626242
63765d8a-71a2-45a7-b1ce-a63b8cec8ed1,Hovedstaden,4,In-Cluster Store,Urban,0.8070582108413265
dd48e5eb-7c35-41aa-8e25-4271440ef818,Hovedstaden,4,In-Cluster Store,Urban,0.8046271993072018
31771d71-6522-4443-9cff-1807f5d155bc,Sjælland,4,In-Cluster Store,Urban,0.8180742614579848
72b00e0c-2b1d-4348-83d8-132aad2bb7a8,Hovedstaden,4,In-Cluster Store,Urban,0.8114027492948229
24b395f7-c4af-4f27-963a-36a798c779f0,Hovedstaden,4,In-Cluster Store,Urban,0.815993494595365
bbffe534-a792-47a1-bb3f-97182d9927eb,Sjælland,-1,Isolated Store,Rural,0.8068190958691053
7f0275f8-6008-436b-91fb-45e8dfcf9c0b,Hovedstaden,4,In-Cluster Store,Urban,0.7991946454959252
954bc3c8-06a7-47e1-9409-19be9d80e045,Sjælland,-1,Isolated Store,Urban,0.8377061125530122
858aa3f6-3baf-47f5-92ca-af3b6fca423a,Sjælland,4,In-Cluster Store,Urban,0.7971177459959565
963defde-51f0-4374-b645-2b6d99ccf316,Hovedstaden,-1,Isolated Store,Urban,0.8111664111871971
83c07b9d-b960-456e-9d16-f0b3b066bea8,Sjælland,-1,Isolated Store,Rural,0.8171950217042703
be3b2418-cdf6-4131-bd50-a187bff83ea7,Hovedstaden,4,In-Cluster Store,Urban,0.7918536412903238
a61dd9c9-aac4-43ef-a942-d4a1c7c5e73e,Sjælland,-1,Isolated Store,Rural,0.8155251273885253
0fdfea98-1888-4ce1-b19b-38e80cfb8bb5,Hovedstaden,4,In-Cluster Store,Urban,0.8051605433464102
910841d7-8561-493c-a10e-6e2eae31f60a,Hovedstaden,4,In-Cluster Store,Urban,0.7973632018294534
d6bce993-b26c-4261-823f-5bc2eeacbf8e,Sjælland,3,In-Cluster Store,Urban,0.818037676399013
a431c9ff-1393-4b2f-84fd-0a849c8f0533,Hovedstaden,4,In-Cluster Store,Urban,0.7751061069080138
b1554c86-3716-4c5c-8d36-95fecb5fa001,Sjælland,-1,Isolated Store,Rural,0.7935437976898233
d852076a-0891-4973-8bd8-364bcd1e3ea8,Sjælland,-1,Isolated Store,Rural,0.8017428425310246
10a8f7be-b28b-4058-8bae-630b77ab140e,Sjælland,-1,Isolated Store,Urban,0.7867377996731906
a59e7253-3dbf-4e11-b810-4becf732bf12,Sjælland,-1,Isolated Store,Rural,0.806202199302979
b65534bf-4371-4210-8a06-6219fab96f80,Hovedstaden,4,In-Cluster Store,Urban,0.752913023498111
58c6ae18-e0f4-4c75-9525-7bd5e6ee9dbf,Hovedstaden,4,In-Cluster Store,Urban,0.7914593564309665
f9237d4c-617e-4066-9ad9-15f98becfde4,Sjælland,-1,Isolated Store,Rural,0.8117769716436228
eecd063f-307c-4be2-a3db-f7f311341bc8,Hovedstaden,4,In-Cluster Store,Urban,0.8223368443557323
a4a5d7f7-462d-4233-a43c-b3927c6e322a,Sjælland,-1,Isolated Store,Rural,0.8361593255658244
53a3ee1e-51b2-47e2-8ffd-ee7ba5f4d618,Sjælland,-1,Isolated Store,Rural,0.8065722053385956
c41aaac9-b98d-4eee-a898-83226db622ff,Hovedstaden,4,In-Cluster Store,Urban,0.7954534067155887
ea699765-e89a-4528-9b23-27edea8f93b4,Hovedstaden,4,In-Cluster Store,Urban,0.8117994666065002
30c80533-e12f-493a-800e-254e79e97e9d,Hovedstaden,4,In-Cluster Store,Urban,0.7811632180995747
9d6bed8f-207c-4c8d-bba2-ce11b913e624,Sjælland,-1,Isolated Store,Urban,0.82808215086844
d32e0db1-c1a6-4a23-a3a8-9d7247b85efe,Sjælland,-1,Isolated Store,Urban,0.8179881628770034
f23e6a78-f020-47d4-96cc-3dce82af7bc3,Hovedstaden,4,In-Cluster Store,Urban,0.7958993360285812
34668433-3562-4edb-a42e-d10776c65346,Sjælland,-1,Isolated Store,Rural,0.8020146175269763
6cdf90cb-f84c-480a-b49c-93f26c59b417,Hovedstaden,4,In-Cluster Store,Urban,0.7876793289133109
8d5162d7-8bfb-43e0-9aae-fce045e7caf8,Sjælland,-1,Isolated Store,Rural,0.7719166840396318
6408ed3e-5581-49aa-8ddd-9bfae159b020,Hovedstaden,4,In-Cluster Store,Urban,0.8474292211851209
e91fb08c-e629-4229-82b2-aa77a1a744b7,Hovedstaden,4,In-Cluster Store,Urban,0.8148520323121916
d5d6c96f-c5d7-431f-aeb4-5f8b8c3cd2ad,Hovedstaden,4,In-Cluster Store,Urban,0.7856323500634049
0f389643-3ec8-44e3-b8e1-e00b90688f78,Hovedstaden,4,In-Cluster Store,Urban,0.8456947106577254
db00f1e7-7245-4d6b-b4ca-579a697e2d9f,Hovedstaden,4,In-Cluster Store,Urban,0.8203813569444736
b6904434-c789-469c-a2f6-5b1d764b7dd2,Hovedstaden,4,In-Cluster Store,Urban,0.8367866504736298
9a6b138c-36cc-469d-93da-c146cd8a5cbf,Hovedstaden,4,In-Cluster Store,Urban,0.7182541264556661
8e904fbc-08a3-481f-b7f4-bf0ad073afdd,Sjælland,-1,Isolated Store,Rural,0.83002868388676
b7847809-4835-4bfa-9056-9cbb53046c47,Sjælland,4,In-Cluster Store,Urban,0.776495442432848
7c07a4a0-9600-472b-a823-ab67edab1371,Sjælland,-1,Isolated Store,Urban,0.801090971963331
5430c265-d03b-4b30-856d-3ec74966df52,Hovedstaden,4,In-Cluster Store,Urban,0.8195784515733662
96420a8f-6a70-4206-9e5e-a7b27716ac1c,Hovedstaden,4,In-Cluster Store,Urban,0.8154046867775964
18c42bd2-652c-459a-8530-b55b89f8f424,Sjælland,4,In-Cluster Store,Rural,0.8272466560929131
ecb1cb0d-eeeb-4db7-8c89-00490645e4dc,Sjælland,4,In-Cluster Store,Rural,0.8267562610137588
f17ca67b-9e0f-49fb-938b-ad124dc3e6db,Hovedstaden,4,In-Cluster Store,Urban,0.8230723078745402
83af643a-3518-41cd-86ac-18ffc9930bb3,Sjælland,-1,Isolated Store,Rural,0.7867733498533038
d34f8611-d877-4789-bfc0-d9ba24f871c7,Hovedstaden,4,In-Cluster Store,Urban,0.797300612254392
ac23b0ef-a76b-409c-ab87-4e85834912a4,Hovedstaden,4,In-Cluster Store,Urban,0.7903134751752741
0f182434-ec16-4134-ac04-3068f711843e,Sjælland,3,In-Cluster Store,Rural,0.8433791607480439
78b1c192-44c8-4656-a2d6-95463e8a4ec4,Hovedstaden,4,In-Cluster Store,Urban,0.8247280454785162
70c07152-6cca-4fb6-a330-4398c8c24969,Hovedstaden,4,In-Cluster Store,Urban,0.7513558366972589
4711cf77-5baa-40a7-8498-40ce33fbfb82,Sjælland,-1,Isolated Store,Urban,0.8274702352547066
ce5c7962-2fac-4ddb-b7f5-2580fd471289,Hovedstaden,4,In-Cluster Store,Urban,0.7857762082197864
1b73e2ae-735a-4bcd-bb20-1212106c4180,Sjælland,3,In-Cluster Store,Urban,0.8012832758411621
769204f1-d8e4-41fb-8b9c-0b8b8f885376,Sjælland,4,In-Cluster Store,Urban,0.8028491724181934
07a93352-73dc-4ce3-9de3-60496d7572c2,Hovedstaden,4,In-Cluster Store,Urban,0.732699438845793
1deff915-4d8f-4505-97b8-d42275adedba,Hovedstaden,4,In-Cluster Store,Urban,0.7996754225591146
ed3142ef-9bc8-4536-8a8b-2c6e5071d2d0,Sjælland,-1,Isolated Store,Rural,0.8086646785011512
7bde9d6f-8928-4eea-ba67-ac6c4ea5e8db,Hovedstaden,4,In-Cluster Store,Urban,0.8022379626676799
44707579-2cac-4153-a297-a45332d1dc50,Hovedstaden,4,In-Cluster Store,Urban,0.8108415041808588
ee8467c2-323f-45d9-ae07-a1d3be49d812,Hovedstaden,4,In-Cluster Store,Urban,0.7901864815651388
a0ec7a09-c39a-44b9-b1ad-09b37cab818b,Hovedstaden,-1,Isolated Store,Urban,0.7961158488356178
ad4b20f7-c9aa-47ba-b9d2-eb51b186323b,Hovedstaden,4,In-Cluster Store,Urban,0.7842494154910439
63bd1185-7e0b-4c65-8e43-7a0473585542,Sjælland,-1,Isolated Store,Rural,0.8194983617958963
cf409c7c-968b-4b80-a69f-e33c8ad0c26e,Hovedstaden,4,In-Cluster Store,Urban,0.7703159817170252
11e81965-a0dd-4c42-81b8-20ba9a173ff1,Hovedstaden,4,In-Cluster Store,Urban,0.813827652316221
b467f2e1-02c6-459b-9feb-e69c8ee8005d,Sjælland,-1,Isolated Store,Rural,0.8231332648218617
c8260737-ef28-4075-a4fb-e67afcbf18fb,Hovedstaden,4,In-Cluster Store,Urban,0.7923409519826593
8daddc4d-1d4b-4f02-972b-ccab39440062,Hovedstaden,4,In-Cluster Store,Urban,0.7611128410427748
4db31bb1-04f9-4eec-b284-92832794e889,Hovedstaden,4,In-Cluster Store,Urban,0.8057322966024886
162ceb7d-24c6-43c9-a826-942e78656a73,Hovedstaden,4,In-Cluster Store,Urban,0.8049794475591177
594ead4a-ef86-4b34-baa1-6bb8b0bbd880,Hovedstaden,4,In-Cluster Store,Urban,0.8128669039265225
37897bf3-e2bc-48bd-8dc4-34c8104d0d97,Hovedstaden,4,In-Cluster Store,Urban,0.8160120320459798
3bffe23b-1d95-4370-a03a-65fbf55ce77a,Hovedstaden,4,In-Cluster Store,Urban,0.8193313073756382
0d76aabc-0953-481a-a3e1-de02e7fd0913,Sjælland,4,In-Cluster Store,Urban,0.786957933935169
1c9d1304-26c5-4f29-903c-81912161df99,Hovedstaden,4,In-Cluster Store,Urban,0.7593747828627504
e2d0d855-02ee-4f51-858c-ca6022ca74c9,Hovedstaden,4,In-Cluster Store,Urban,0.7906492919317722
47dcf695-104f-4b90-a732-b8106ff029e6,Hovedstaden,4,In-Cluster Store,Urban,0.8276211651828148
4f686649-0035-4b1a-9da5-5f0f83dc9c54,Hovedstaden,4,In-Cluster Store,Urban,0.7831230473570336
7f3d9e26-1924-42df-baf1-db2d89979028,Sjælland,-1,Isolated Store,Rural,0.8143878181281174
5d217956-c6e1-409d-b7a7-64d469246c1b,Hovedstaden,4,In-Cluster Store,Urban,0.7893695092622691
edfa1a6c-552a-40f4-9b49-9081f800bed6,Sjælland,4,In-Cluster Store,Urban,0.8427561904505911
d3fe957d-8614-47a8-85a4-57423ca462ff,Hovedstaden,4,In-Cluster Store,Urban,0.7838449830229812
b0731b1a-d43a-4220-8ec2-f895f61b3b87,Hovedstaden,-1,Isolated Store,Urban,0.8259624019264384
ad8cc733-2b8f-491e-a675-8143a18c99c5,Hovedstaden,4,In-Cluster Store,Urban,0.8046013234221584
4f246472-6434-4ec1-9150-ba88270efb1b,Hovedstaden,4,In-Cluster Store,Urban,0.78745330732702
80c9402d-4d0d-4b67-8887-62a7cfefedf5,Hovedstaden,4,In-Cluster Store,Urban,0.8206738103668367
95c7972a-f2ee-43d7-bab1-d3427012abbc,Sjælland,4,In-Cluster Store,Rural,0.8066824013278028
92fea766-a547-429d-bd67-1b74dcc0ef76,Hovedstaden,4,In-Cluster Store,Urban,0.8044680809769899
abf645e5-2c6d-4518-80b7-f3c489a85d35,Sjælland,4,In-Cluster Store,Urban,0.82340370566035
dffb3fd3-6a18-4657-ab3b-ea200a2b7249,Sjælland,3,In-Cluster Store,Urban,0.8060736248614686
b6e6b4d2-5883-4c02-8bc6-c4b70e446481,Hovedstaden,4,In-Cluster Store,Urban,0.7502819648651664
451116d7-397d-4751-b09d-fbbb35520065,Hovedstaden,4,In-Cluster Store,Urban,0.7735051529274599
31e281af-cbf0-4131-8957-843997b8b15f,Hovedstaden,4,In-Cluster Store,Urban,0.8228500208053097
63f2324e-f361-42eb-ad05-a3afffdde74e,Hovedstaden,4,In-Cluster Store,Urban,0.7818532418127371
2e250028-4bcf-4fc4-9618-0dcb45b47c2e,Sjælland,4,In-Cluster Store,Rural,0.8125146425966319
43e7cc35-a9e8-44c6-b136-8a2beb2575cd,Hovedstaden,4,In-Cluster Store,Urban,0.8260140269018245
5cb1d0ae-e5cd-4a2a-bf85-0abe7ecf650b,Hovedstaden,4,In-Cluster Store,Urban,0.7691183475170456
27a57039-df0e-4fea-a62b-c5ea34ffd9db,Hovedstaden,4,In-Cluster Store,Urban,0.767807273956661
4eaee1da-1216-4562-b53b-6ac979ba04f3,Hovedstaden,4,In-Cluster Store,Urban,0.8025981070043217
da49458c-f21c-4486-8f8a-c410c85e0944,Hovedstaden,4,In-Cluster Store,Urban,0.8176288589884415
aa777e4b-5ac8-41b1-8da3-c2f6096e16e6,Hovedstaden,4,In-Cluster Store,Urban,0.8066529126842107
048d6fed-fc65-40af-ab98-1510c478046d,Hovedstaden,4,In-Cluster Store,Urban,0.7589350338289026
fa8b4051-d9f8-4597-9f7a-32636996b859,Hovedstaden,4,In-Cluster Store,Urban,0.8149309398485617
2588314b-a1ce-478b-9b96-2c17225f784f,Hovedstaden,4,In-Cluster Store,Urban,0.7856590399264064
135e2d58-8ccc-46bf-b5ea-356a4e4eb772,Sjælland,-1,Isolated Store,Rural,0.8078088615589161
3760433c-e3e1-4991-b8ed-c81012b51fd0,Sjælland,4,In-Cluster Store,Urban,0.8418789672405358
a967ecd1-a0d3-40d6-ae20-1a850b056867,Hovedstaden,4,In-Cluster Store,Urban,0.815235239258403
02ac52b2-0d37-430e-8284-e950bdda7a0f,Hovedstaden,4,In-Cluster Store,Urban,0.8124092670349123
5ebb4f99-7125-470e-9e31-a638b1b65af2,Hovedstaden,4,In-Cluster Store,Urban,0.7625435678449438
63b3041a-a608-4974-ba95-769c50bc682c,Sjælland,-1,Isolated Store,Rural,0.8149406532704504
bf7326e7-92bf-42b5-922f-af3ec466be1f,Sjælland,4,In-Cluster Store,Rural,0.7980670594041943
9fe5e73e-dc8b-4a0f-9e6c-d7e921f46e3a,Hovedstaden,4,In-Cluster Store,Urban,0.7936673106164638
a9bb534a-28f6-45d4-b201-b20efa4909dc,Hovedstaden,4,In-Cluster Store,Urban,0.7571932223154555
e75bd2d1-cf4d-4347-9faf-dce3ff2238a2,Sjælland,3,In-Cluster Store,Urban,0.7970780179106369
7062ea13-f17f-460a-b6a2-e6cdb33f369f,Sjælland,3,In-Cluster Store,Urban,0.8169106834594203
cb1fdce2-9862-453b-8d22-a6d9abb2eaaf,Hovedstaden,4,In-Cluster Store,Urban,0.7903027704849735
175b1624-98c7-43d2-a708-81bed89707ab,Hovedstaden,4,In-Cluster Store,Urban,0.7891283406114319
d023430c-a247-4d90-9f61-b05ee17eeb3a,Hovedstaden,4,In-Cluster Store,Urban,0.7326004798583589
905a219d-0e22-4818-916d-06fd5fc38999,Sjælland,4,In-Cluster Store,Urban,0.8157610779154737
4cae61c0-a460-4f1c-8ac1-d9e6dc06e03f,Hovedstaden,4,In-Cluster Store,Urban,0.7997251766684443
eb3de01e-ef43-4ce4-8de8-cbcaea2c860b,Sjælland,4,In-Cluster Store,Rural,0.8093509261646757
32bb4a1e-a546-4ab1-b803-4cd95c2fe801,Sjælland,4,In-Cluster Store,Rural,0.7992928090281858
1ce49718-7226-4002-9006-4e1350220ef9,Hovedstaden,4,In-Cluster Store,Urban,0.7739938717150309
713763ba-977a-4d84-b16d-a6017b9091cd,Sjælland,-1,Isolated Store,Rural,0.7855024629422185
aa041099-fff7-42c5-bac8-c87a01f6f188,Sjælland,4,In-Cluster Store,Urban,0.8028183021610084
4bbb887b-3d52-4cf2-9846-a094a2f36ebd,Hovedstaden,4,In-Cluster Store,Urban,0.8132671663747943
d7642f0b-8fdb-4794-bdda-e9d36d4b7c66,Hovedstaden,4,In-Cluster Store,Urban,0.8071414573046606
1b6a1a0d-de37-42dc-877f-921f079f8d82,Hovedstaden,4,In-Cluster Store,Urban,0.807658761138339
2d2abc82-d89b-48ea-a29c-37c27aa43a0b,Hovedstaden,4,In-Cluster Store,Urban,0.7821402295219104
82a3d180-d56a-4d07-97fd-52de877e2d3d,Hovedstaden,4,In-Cluster Store,Urban,0.8342469795091069
7abf7dc3-b7c1-4637-8e0c-dab93c0cb164,Hovedstaden,4,In-Cluster Store,Urban,0.7668425791891458
b4d0c52f-3642-4883-bd3c-bfd24492d18a,Hovedstaden,4,In-Cluster Store,Urban,0.8019661068751438
1d0ee0d4-9b92-40b6-b799-6936b8742828,Midtjylland,1,In-Cluster Store,Urban,0.8105386278598485
0e4f3d57-0b2a-400b-bc77-d737763dd2c7,Sjælland,3,In-Cluster Store,Urban,0.809382741301544
7d367866-6e6a-4d1b-b44c-7c55507ecb97,Syddanmark,2,In-Cluster Store,Urban,0.8116798317308367
e7f1523a-5e3f-4b03-8b77-a50b5a5e2cf1,Syddanmark,2,In-Cluster Store,Urban,0.8102290059239795
9b52fe32-12ad-49b6-af0a-d75cfeceeca6,Midtjylland,1,In-Cluster Store,Rural,0.8061132990336519
6ee54581-9368-4fed-9129-11758c2925cb,Syddanmark,2,In-Cluster Store,Urban,0.8150311495451383
9d056cf1-484f-465c-9017-c1bfc32a7b6d,Syddanmark,-1,Isolated Store,Rural,0.863586926181359
37e7e938-867a-425a-9de4-450f0b636dba,Midtjylland,1,In-Cluster Store,Urban,0.8414933397020683
1f6d72bb-5f31-4720-9372-84977fbc3932,Midtjylland,1,In-Cluster Store,Urban,0.8160035062627274
5969dc43-af1d-4c01-8bf0-d943d4412974,Midtjylland,1,In-Cluster Store,Rural,0.7752667402047838
0e336e9d-3362-4c30-9a09-50e5804b92fd,Midtjylland,-1,Isolated Store,Rural,0.7805491831228397
687e966c-55bf-4765-a5cc-f3637fc1de49,Nordjylland,-1,Isolated Store,Rural,0.8189474902187146
936003b3-87fc-4024-8026-1a540b129117,Midtjylland,1,In-Cluster Store,Urban,0.817354822149913
6b87cd2b-ae47-47a9-a497-9cbcbfa1e01d,Syddanmark,2,In-Cluster Store,Urban,0.8086858954147069
d63ee715-6357-4066-ad5a-25771f4460e9,Midtjylland,-1,Isolated Store,Rural,0.8183248378147996
7c06843e-3bcc-4b57-83b0-42262e56bc7d,Midtjylland,1,In-Cluster Store,Urban,0.8228734669521917
83543400-dd41-4432-8748-8d900bf6ee6b,Nordjylland,-1,Isolated Store,Urban,0.8096169729706326
52dae892-f661-4368-9c51-e8834871d99f,Sjælland,4,In-Cluster Store,Urban,0.8329324878470433
861b69ce-d460-48b6-b1cf-6ed827f506d7,Hovedstaden,4,In-Cluster Store,Urban,0.8192429461224566
4918f1f8-7261-4230-ad52-a4b53f2e3083,Sjælland,-1,Isolated Store,Rural,0.8083363049741125
3c49bbee-03a0-4966-b431-ea65d0e9992d,Hovedstaden,4,In-Cluster Store,Urban,0.8237974631132596
e2c4892d-467d-472d-ad83-905ee4ab0950,Sjælland,4,In-Cluster Store,Urban,0.8251594890921291
b0a00400-cfcf-4bab-a34e-e7233dde4bc8,Hovedstaden,4,In-Cluster Store,Urban,0.7686055208451713
7a32fc91-9235-4441-84e6-4f28e2817a61,Hovedstaden,4,In-Cluster Store,Urban,0.8084587998318208
1b675388-1c81-4c11-84c6-c9aaaa4d2402,Midtjylland,1,In-Cluster Store,Urban,0.814980618382516
fbc66aa7-c12e-4a9f-a4bd-8434bc251ca8,Midtjylland,1,In-Cluster Store,Urban,0.8037782673761703
098ad29e-c92b-4ebb-a58a-f32a79af01ec,Nordjylland,-1,Isolated Store,Urban,0.8429547867938437
1a8fa9ef-79c0-4b68-b5af-d19249cb6f4a,Syddanmark,-1,Isolated Store,Rural,0.7953255142911592
ede9b435-fdb9-4e86-9035-db4c38f38c4c,Midtjylland,1,In-Cluster Store,Urban,0.8141788231297685
92dfabc5-2fe3-4d6d-aea4-1cfd90d671cb,Hovedstaden,4,In-Cluster Store,Urban,0.8051259178143816
f610a550-6089-49a4-b145-1eb7c496fc27,Sjælland,4,In-Cluster Store,Urban,0.7908408928125296
caeb0b46-f817-4dc0-b1de-b255656fc3a6,Hovedstaden,4,In-Cluster Store,Urban,0.7997507805060208
458faa1d-3692-47ee-98b8-8217c9539ee4,Hovedstaden,4,In-Cluster Store,Urban,0.8062864866794471
550c219f-55ff-4d6c-b662-24a2300d1908,Hovedstaden,4,In-Cluster Store,Urban,0.755382132819045
070f859f-36b2-488d-be58-1c97380560b1,Midtjylland,1,In-Cluster Store,Urban,0.8128896024184454
a5c45178-d2a9-4df4-8df0-b32371904468,Hovedstaden,4,In-Cluster Store,Urban,0.7924166864460567
0dc55476-3591-4826-ba04-9d133ab96d61,Syddanmark,1,In-Cluster Store,Urban,0.8374252021648848
6a5160ae-f6a5-46c8-8533-bc2cbc6587dc,Sjælland,4,In-Cluster Store,Rural,0.8279179612525208
049a49b9-91e8-421d-bab0-d1a783d0f282,Syddanmark,1,In-Cluster Store,Urban,0.8331740679475474
33e116df-7c1f-475a-8df3-e289c6c0c80f,Syddanmark,2,In-Cluster Store,Rural,0.8353827064882756
